"origin","destination","airline","flight_num","origin_iata_code","origin_name","origin_latitude","origin_longitude","destination_iata_code","destination_name","destination_latitude","destination_longitude"
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","LIM","4O","2892","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LIM","Jorge Chávez International Airport",-12.0219,-77.1143
"MEX","HAV","4O","2902","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"HAV","José Martí International Airport",22.9892,-82.4091
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2930","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","BOG","4O","2932","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"BOG","El Dorado International Airport",4.70159,-74.1469
"MEX","MIA","4O","2960","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"MIA","Miami International Airport",25.7932,-80.2906
"MEX","MIA","4O","2960","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"MIA","Miami International Airport",25.7932,-80.2906
"MEX","MIA","4O","2960","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"MIA","Miami International Airport",25.7932,-80.2906
"MEX","LAX","4O","2972","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LAX","Los Angeles International Airport",33.9425,-118.408
"MEX","LAX","4O","2972","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"LAX","Los Angeles International Airport",33.9425,-118.408
"MEX","JFK","4O","2990","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"JFK","John F Kennedy International Airport",40.6398,-73.7789
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"MEX","TAM","4O","3142","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"TAM","MEX","4O","3143","TAM","General Francisco Javier Mina International Airport",22.2964,-97.8659,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
